c,h,l,n,o,t,v,vw
473.83,474.06,473.83,568,474.05,2024-06-24T20:25:00Z,148329,473.942265
474.07,474.07,473.7,342,473.85,2024-06-24T20:30:00Z,69364,473.814207
474.081,474.13,474.05,243,474.07,2024-06-24T20:35:00Z,92263,474.097651
474.06,474.09,474.04,118,474.09,2024-06-24T20:40:00Z,15000,474.06411
474.1,474.11,474.04,147,474.07,2024-06-24T20:45:00Z,11669,474.078028
474.01,474.11,473.96,141,474.09,2024-06-24T20:50:00Z,14423,474.051376
474.1,474.1,473.96,154,474.031,2024-06-24T20:55:00Z,20883,474.03557
474.06,474.1,474.02,109,474.02,2024-06-24T21:00:00Z,6938,474.062683
474.05,474.1,474.03,154,474.06,2024-06-24T21:05:00Z,17239,474.065392
474.15,474.15,474.06,141,474.06,2024-06-24T21:10:00Z,12633,474.084227
474.13,474.22,474.13,93,474.17,2024-06-24T21:15:00Z,5530,474.17607
474.12,474.17,474.06,76,474.17,2024-06-24T21:20:00Z,4686,474.117933
474.01,474.1,474.01,59,474.09,2024-06-24T21:25:00Z,3915,474.06938
474.0696,474.0696,474.01,12,474.01,2024-06-24T21:30:00Z,3188,474.0182
474.05,474.1,474.05,14,474.1,2024-06-24T21:35:00Z,271,474.075
474.05,474.12,474.01,102,474.1,2024-06-24T21:40:00Z,8314,474.059903
474.07,474.07,474.04,35,474.0402,2024-06-24T21:45:00Z,1638,474.053361
474.1,474.1,474.07,33,474.07,2024-06-24T21:50:00Z,1183,474.07983
474.11,474.12,474.06,138,474.12,2024-06-24T21:55:00Z,11617,474.108218
474.34,474.46,474.2,193,474.2,2024-06-24T22:00:00Z,32056,474.355072
474.22,474.32,474.17,79,474.32,2024-06-24T22:05:00Z,10585,474.221833
474.17,474.18,474.17,33,474.18,2024-06-24T22:10:00Z,3228,474.170322
474.23,474.31,474.21,49,474.21,2024-06-24T22:15:00Z,7039,474.255377
474.3198,474.3201,474.28,55,474.32,2024-06-24T22:20:00Z,5814,474.318329
474.36,474.36,474.36,5,474.36,2024-06-24T22:25:00Z,197,474.36
474.4,474.4,474.3693,42,474.39,2024-06-24T22:30:00Z,1192,474.38561
473.96,474.4,473.96,13,474.4,2024-06-24T22:35:00Z,38619,473.965714
474.36,474.36,474.36,9,474.36,2024-06-24T22:40:00Z,543,474.36
474.35,474.35,474.28,29,474.28,2024-06-24T22:45:00Z,3142,474.339198
474.38,474.38,474.33,26,474.33,2024-06-24T22:50:00Z,5475,474.353269
474.26,474.3899,474.26,33,474.3899,2024-06-24T22:55:00Z,2932,474.34717
474.21,474.22,474.17,32,474.21,2024-06-24T23:00:00Z,2609,474.201525
474.2482,474.2482,474.21,5,474.21,2024-06-24T23:05:00Z,880,474.214396
474.31,474.35,474.3,40,474.35,2024-06-24T23:10:00Z,8274,474.325717
474.35,474.41,474.32,44,474.32,2024-06-24T23:15:00Z,10376,474.348641
474.4201,474.4201,474.35,31,474.37,2024-06-24T23:20:00Z,997,474.386439
474.46,474.5,474.43,32,474.43,2024-06-24T23:25:00Z,4069,474.464667
474.46,474.5,474.46,32,474.5,2024-06-24T23:30:00Z,5604,474.474108
474.44,474.44,474.36,37,474.3808,2024-06-24T23:35:00Z,1142,474.383741
474.36,474.42,474.36,20,474.42,2024-06-24T23:40:00Z,614,474.408095
474.45,474.46,474.36,41,474.36,2024-06-24T23:45:00Z,1702,474.407445
474.56,474.56,474.44,55,474.4999,2024-06-24T23:50:00Z,5734,474.493434
474.56,474.56,474.49,118,474.54,2024-06-24T23:55:00Z,21472,474.519355
480.11,480.11,480.11,34,480.11,2024-06-25T00:15:00Z,21257,480.11
480.14,480.14,480.11,99,480.11,2024-06-25T00:20:00Z,64201,480.132458
480.17,480.17,480.14,275,480.14,2024-06-25T00:25:00Z,158558,480.159431
480.19,480.19,480.17,265,480.17,2024-06-25T00:30:00Z,152760,480.182693
480.2,480.2,480.19,162,480.19,2024-06-25T00:35:00Z,95534,480.19772
480.21,480.21,480.2,147,480.2,2024-06-25T00:40:00Z,80624,480.208363
480.22,480.22,480.21,191,480.21,2024-06-25T00:45:00Z,106231,480.217822
480.23,480.23,480.22,76,480.22,2024-06-25T00:50:00Z,49966,480.229758
480.23,480.23,480.23,35,480.23,2024-06-25T00:55:00Z,21253,480.23
480.22,480.22,480.22,3,480.22,2024-06-25T01:00:00Z,2013,480.22
480.13,480.22,480.13,359,480.22,2024-06-25T01:05:00Z,232626,480.168999
480.04,480.13,480.04,674,480.13,2024-06-25T01:10:00Z,489157,480.07857
479.66,480.04,479.66,1291,480.04,2024-06-25T01:15:00Z,935090,479.90063
478.67,479.66,478.67,760,479.66,2024-06-25T01:20:00Z,576541,479.158889
478.7,478.7,478.64,141,478.67,2024-06-25T01:25:00Z,106653,478.675138
478.66,478.69,478.66,178,478.69,2024-06-25T01:30:00Z,119133,478.676605
478.63,478.66,478.63,250,478.66,2024-06-25T01:35:00Z,168409,478.642393
474.07,474.07,473.71,112,473.88,2024-06-25T08:00:00Z,11543,473.825782
474.32,474.39,473.96,64,474.03,2024-06-25T08:05:00Z,5353,474.232316
474.53,474.53,474.29,57,474.37,2024-06-25T08:10:00Z,5138,474.340274
474.74,474.8,474.43,33,474.43,2024-06-25T08:15:00Z,3075,474.617424
475.01,475.04,474.78,53,474.78,2024-06-25T08:20:00Z,14145,474.870757
475.22,475.23,475.01,28,475.01,2024-06-25T08:25:00Z,4602,475.166466
475.48,475.49,475.16,53,475.16,2024-06-25T08:30:00Z,7502,475.281585
475.45,475.54,475.37,12,475.54,2024-06-25T08:35:00Z,743,475.49041
475.41,475.45,475.33,16,475.33,2024-06-25T08:40:00Z,2513,475.37317
475.45,475.53,475.4,25,475.53,2024-06-25T08:45:00Z,3507,475.482439
475.65,475.74,475.46,35,475.46,2024-06-25T08:50:00Z,6322,475.556767
475.78,475.82,475.59,39,475.63,2024-06-25T08:55:00Z,6517,475.775762
475.94,475.94,475.77,35,475.79,2024-06-25T09:00:00Z,5158,475.887804
476.18,476.18,475.93,46,475.93,2024-06-25T09:05:00Z,5249,476.064038
475.84,476.11,475.75,70,476.1,2024-06-25T09:10:00Z,10966,475.88889
475.7,475.88,475.7,24,475.83,2024-06-25T09:15:00Z,1410,475.823191
475.96,475.96,475.73,18,475.73,2024-06-25T09:20:00Z,4789,475.811776
476.14,476.14,475.98,34,475.98,2024-06-25T09:25:00Z,7960,476.095728
476.34,476.34,476.09,37,476.15,2024-06-25T09:30:00Z,4670,476.176172
476.01,476.34,476.01,24,476.34,2024-06-25T09:35:00Z,4557,476.174189
476.14,476.14,475.94,28,475.94,2024-06-25T09:40:00Z,3203,476.071193
475.95,476.14,475.95,34,476.06,2024-06-25T09:45:00Z,3376,476.075165
476.0,476.17,476.0,19,476.16,2024-06-25T09:50:00Z,3249,476.072961
476.29,476.3,475.93,35,475.97,2024-06-25T09:55:00Z,7716,476.184369
476.43,476.43,476.2,44,476.34,2024-06-25T10:00:00Z,6896,476.269832
476.0,476.18,476.0,33,476.12,2024-06-25T10:05:00Z,2822,476.07603
476.21,476.21,475.99,10,475.99,2024-06-25T10:10:00Z,376,476.063333
476.14,476.22,476.14,12,476.22,2024-06-25T10:15:00Z,646,476.160792
476.06,476.21,476.06,30,476.21,2024-06-25T10:20:00Z,2677,476.157225
476.2,476.22,475.96,27,476.01,2024-06-25T10:25:00Z,3389,476.09296
476.11,476.17,476.11,35,476.14,2024-06-25T10:30:00Z,5728,476.140616
476.24,476.37,476.12,33,476.12,2024-06-25T10:35:00Z,3874,476.234476
476.11,476.16,476.11,12,476.11,2024-06-25T10:40:00Z,1204,476.128182
476.0,476.2,475.97,35,476.2,2024-06-25T10:45:00Z,2716,476.089278
476.13,476.24,475.93,25,475.93,2024-06-25T10:50:00Z,5844,476.137891
476.21,476.22,476.06,32,476.06,2024-06-25T10:55:00Z,2883,476.142291
476.07,476.23,476.0,199,476.2,2024-06-25T11:00:00Z,30885,476.124167
476.03,476.13,475.98,42,476.0,2024-06-25T11:05:00Z,5907,476.076735
476.33,476.33,476.056,42,476.15,2024-06-25T11:10:00Z,8558,476.0894
476.54,476.54,476.3,86,476.35,2024-06-25T11:15:00Z,8801,476.429404
476.02,476.52,476.01,83,476.51,2024-06-25T11:20:00Z,9455,476.225938
476.15,476.15,476.0,67,476.04,2024-06-25T11:25:00Z,6623,476.03348
476.08,476.13,475.94,57,476.13,2024-06-25T11:30:00Z,3124,476.000546
475.93,476.07,475.93,57,476.07,2024-06-25T11:35:00Z,3646,475.967913
475.53,475.98,475.53,153,475.9,2024-06-25T11:40:00Z,41495,475.842373
475.77,475.81,475.61,92,475.64,2024-06-25T11:45:00Z,11816,475.730475
475.72,475.8,475.72,17,475.77,2024-06-25T11:50:00Z,2644,475.756862
475.82,475.88,475.71,39,475.71,2024-06-25T11:55:00Z,2359,475.830918
475.82,476.53,474.06,1261,476.2,2024-06-25T12:00:00Z,44359,475.849691
476.02,476.14,475.9,107,475.9,2024-06-25T12:05:00Z,11473,476.062226
476.11,476.11,476.0,87,476.06,2024-06-25T12:10:00Z,7849,476.05681
476.14,476.19,476.03,127,476.11,2024-06-25T12:15:00Z,19408,476.067383
476.24,476.34,476.12,140,476.12,2024-06-25T12:20:00Z,12307,476.217032
476.11,476.28,476.11,115,476.25,2024-06-25T12:25:00Z,8664,476.214798
475.87,476.05,475.56,255,476.01,2024-06-25T12:30:00Z,27079,475.836693
476.02,476.13,476.0,130,476.0,2024-06-25T12:35:00Z,16740,476.04289
475.66,476.05,475.66,144,476.05,2024-06-25T12:40:00Z,8050,475.80125
475.91,475.96,475.7,115,475.7,2024-06-25T12:45:00Z,9967,475.821922
475.8,476.01,475.8,115,475.84,2024-06-25T12:50:00Z,7000,475.902293
476.13,476.19,475.88,110,475.88,2024-06-25T12:55:00Z,5430,476.055252
476.25,476.25,476.08,153,476.19,2024-06-25T13:00:00Z,16112,476.194634
476.26,476.34,476.15,285,476.24,2024-06-25T13:05:00Z,47913,476.198784
476.48,476.51,476.22,254,476.28,2024-06-25T13:10:00Z,33764,476.365813
476.28,476.46,476.28,122,476.46,2024-06-25T13:15:00Z,6074,476.33916
476.42,476.43,476.18,132,476.2282,2024-06-25T13:20:00Z,9183,476.310569
476.09,476.4,475.94,340,476.4,2024-06-25T13:25:00Z,40954,476.145967
475.72,476.24,475.63,8825,476.07,2024-06-25T13:30:00Z,805975,475.926997
475.42,475.94,475.12,5851,475.72,2024-06-25T13:35:00Z,528287,475.409573
475.91,476.31,475.2565,5341,475.43,2024-06-25T13:40:00Z,552728,475.890518
476.14,476.57,475.8,4054,475.88,2024-06-25T13:45:00Z,356289,476.238324
476.046,476.43,475.91,2838,476.17,2024-06-25T13:50:00Z,231999,476.162316
476.08,476.32,475.72,2963,476.0413,2024-06-25T13:55:00Z,246113,476.053613
477.13,477.2,476.04,5688,476.11,2024-06-25T14:00:00Z,409622,476.74157
477.47,477.55,476.94,4612,477.12,2024-06-25T14:05:00Z,297533,477.195802
477.59,477.7,477.19,3607,477.49,2024-06-25T14:10:00Z,209602,477.466713
476.965,477.64,476.6305,4515,477.62,2024-06-25T14:15:00Z,311269,477.002949
477.045,477.14,476.6703,3461,477.01,2024-06-25T14:20:00Z,287042,477.009913
477.26,477.5,477.03,2693,477.05,2024-06-25T14:25:00Z,214688,477.222194
477.35,477.76,476.91,5321,477.26,2024-06-25T14:30:00Z,619365,477.418003
477.42,477.567,477.14,4103,477.372,2024-06-25T14:35:00Z,202564,477.372654
477.145,477.62,477.05,5117,477.41,2024-06-25T14:40:00Z,339344,477.230452
477.22,477.2875,476.93,3814,477.12,2024-06-25T14:45:00Z,180113,477.113132
476.81,477.2975,476.62,3179,477.23,2024-06-25T14:50:00Z,514210,476.927703
476.92,477.06,476.62,3538,476.81,2024-06-25T14:55:00Z,184509,476.770584
477.46,477.6,476.93,4375,476.93,2024-06-25T15:00:00Z,802896,477.330535
477.5129,477.91,477.24,4565,477.48,2024-06-25T15:05:00Z,755073,477.577711
478.2501,478.26,477.4,3808,477.53,2024-06-25T15:10:00Z,323986,477.868713
478.6,478.78,478.18,5335,478.25,2024-06-25T15:15:00Z,621091,478.509821
478.57,478.73,478.3,4610,478.6,2024-06-25T15:20:00Z,1247946,478.538522
478.5,478.59,478.07,3705,478.59,2024-06-25T15:25:00Z,404122,478.347715
478.82,478.83,478.48,4811,478.5,2024-06-25T15:30:00Z,542152,478.616586
478.59,478.8335,478.44,4747,478.8,2024-06-25T15:35:00Z,538664,478.66195
478.51,478.64,478.41,3859,478.63,2024-06-25T15:40:00Z,342738,478.557094
478.58,478.75,478.4098,1947,478.53,2024-06-25T15:45:00Z,148056,478.561348
479.03,479.079,478.5201,2947,478.55,2024-06-25T15:50:00Z,236897,478.777088
479.13,479.17,478.96,3180,479.03,2024-06-25T15:55:00Z,307528,479.058186
478.98,479.33,478.85,2706,479.13,2024-06-25T16:00:00Z,287152,479.096148
478.75,479.02,478.75,2118,478.98,2024-06-25T16:05:00Z,246544,478.903041
478.49,478.8092,478.45,1847,478.74,2024-06-25T16:10:00Z,196405,478.623032
478.52,478.59,478.28,1712,478.49,2024-06-25T16:15:00Z,169324,478.484285
478.19,478.64,478.01,2006,478.5235,2024-06-25T16:20:00Z,189674,478.255238
478.21,478.51,478.12,1279,478.16,2024-06-25T16:25:00Z,82123,478.346353
477.6799,478.22,477.61,2319,478.22,2024-06-25T16:30:00Z,188075,477.891986
477.94,477.9699,477.55,2005,477.63,2024-06-25T16:35:00Z,263172,477.807552
477.81,477.98,477.55,1725,477.945,2024-06-25T16:40:00Z,161847,477.837155
477.5599,477.79,476.93,2873,477.7701,2024-06-25T16:45:00Z,268722,477.287859
476.97,477.66,476.928,2571,477.54,2024-06-25T16:50:00Z,186594,477.20058
477.115,477.14,476.69,2201,476.951,2024-06-25T16:55:00Z,210271,476.927371
476.45,477.1,476.31,3658,477.1,2024-06-25T17:00:00Z,502720,476.782798
476.99,476.995,476.275,2860,476.45,2024-06-25T17:05:00Z,275547,476.635099
477.44,477.55,476.92,1882,476.9901,2024-06-25T17:10:00Z,152985,477.209737
477.38,477.47,477.13,1396,477.44,2024-06-25T17:15:00Z,156090,477.325207
477.38,477.65,477.32,1487,477.4,2024-06-25T17:20:00Z,131565,477.49931
477.68,477.72,477.36,1418,477.38,2024-06-25T17:25:00Z,101010,477.584949
477.43,477.7237,477.37,2050,477.69,2024-06-25T17:30:00Z,117659,477.52629
477.63,477.8,477.25,1317,477.4,2024-06-25T17:35:00Z,82771,477.576746
478.05,478.1199,477.605,1630,477.61,2024-06-25T17:40:00Z,120109,477.927242
478.25,478.2699,477.9699,1462,478.1,2024-06-25T17:45:00Z,138010,478.1265
478.2818,478.51,478.09,1914,478.26,2024-06-25T17:50:00Z,185403,478.297126
478.328,478.43,478.17,1452,478.29,2024-06-25T17:55:00Z,112217,478.306801
478.37,478.4499,478.26,1443,478.34,2024-06-25T18:00:00Z,131063,478.368969
478.61,478.68,478.29,2007,478.385,2024-06-25T18:05:00Z,177811,478.463323
478.55,478.99,478.5,2500,478.64,2024-06-25T18:10:00Z,247675,478.713255
478.76,478.775,478.54,1837,478.57,2024-06-25T18:15:00Z,211281,478.64347
478.67,478.78,478.51,1273,478.76,2024-06-25T18:20:00Z,194644,478.653419
479.26,479.27,478.6299,1865,478.67,2024-06-25T18:25:00Z,157893,478.963309
478.87,479.3,478.86,2032,479.26,2024-06-25T18:30:00Z,334819,479.158957
478.85,478.93,478.63,1734,478.89,2024-06-25T18:35:00Z,146148,478.785606
478.99,479.11,478.775,1389,478.85,2024-06-25T18:40:00Z,109164,478.937454
478.4699,479.08,478.13,2709,478.99,2024-06-25T18:45:00Z,287121,478.626177
478.67,478.82,478.47,1744,478.47,2024-06-25T18:50:00Z,222632,478.682722
478.92,478.93,478.5303,1901,478.655,2024-06-25T18:55:00Z,211891,478.799964
478.74,478.94,478.68,1520,478.94,2024-06-25T19:00:00Z,139808,478.78056
478.74,478.95,478.72,1994,478.72,2024-06-25T19:05:00Z,240180,478.889878
478.72,478.83,478.55,1460,478.705,2024-06-25T19:10:00Z,134137,478.712105
478.97,479.12,478.7212,2109,478.725,2024-06-25T19:15:00Z,178969,478.966409
479.3,479.3,478.97,2501,478.99,2024-06-25T19:20:00Z,252158,479.176367
479.66,479.68,479.11,2999,479.29,2024-06-25T19:25:00Z,292809,479.416521
479.32,479.65,479.235,2353,479.64,2024-06-25T19:30:00Z,192209,479.360084
479.27,479.4128,479.15,2160,479.325,2024-06-25T19:35:00Z,195771,479.275549
479.09,479.415,479.0,2675,479.26,2024-06-25T19:40:00Z,275243,479.189871
478.95,479.235,478.93,3787,479.09,2024-06-25T19:45:00Z,672261,479.092923
479.06,479.1,478.77,4907,478.94,2024-06-25T19:50:00Z,571199,478.905044
479.36,479.6499,478.9,9745,479.08,2024-06-25T19:55:00Z,1082846,479.309924
479.19,479.47,479.1,791,479.36,2024-06-25T20:00:00Z,1131061,479.371369
479.29,479.4,479.13,326,479.17,2024-06-25T20:05:00Z,210520,479.282128
479.21,479.31,479.2,268,479.28,2024-06-25T20:10:00Z,2596608,479.263871
479.25,479.35,479.17,145,479.2,2024-06-25T20:15:00Z,451449,479.344498
479.3,479.3,479.26,81,479.26,2024-06-25T20:20:00Z,4647,479.279158
479.3,479.36,479.3,119,479.3,2024-06-25T20:25:00Z,29044,479.321707
479.28,479.3,479.26,50,479.3,2024-06-25T20:30:00Z,16909,479.288589
479.34,479.34,479.26,77,479.3,2024-06-25T20:35:00Z,7879,479.295055
479.35,479.4,479.33,123,479.33,2024-06-25T20:40:00Z,17772,479.353683
479.31,479.36,479.27,106,479.34,2024-06-25T20:45:00Z,9834,479.332885
479.39,479.39,479.31,95,479.34,2024-06-25T20:50:00Z,13725,479.337623
479.41,479.42,479.35,102,479.3696,2024-06-25T20:55:00Z,10785,479.395953
479.44,479.48,479.4008,57,479.4008,2024-06-25T21:00:00Z,2860,479.445216
479.51,479.56,479.47,98,479.5,2024-06-25T21:05:00Z,7475,479.513319
479.56,479.66,479.53,71,479.53,2024-06-25T21:10:00Z,5404,479.559405
479.54,479.62,479.54,36,479.56,2024-06-25T21:15:00Z,2646,479.551429
479.58,479.58,479.56,21,479.56,2024-06-25T21:20:00Z,734,479.57625
479.5373,479.6,479.503,64,479.58,2024-06-25T21:25:00Z,2478,479.554574
479.54,479.5401,479.49,38,479.54,2024-06-25T21:30:00Z,3246,479.537602
479.62,479.62,479.57,73,479.57,2024-06-25T21:35:00Z,7193,479.601914
479.6594,479.66,479.59,53,479.59,2024-06-25T21:40:00Z,6726,479.619462
479.7,479.7,479.56,46,479.67,2024-06-25T21:45:00Z,3869,479.668978
479.68,479.72,479.65,32,479.68,2024-06-25T21:50:00Z,2639,479.703213
479.72,479.72,479.7,29,479.7,2024-06-25T21:55:00Z,1981,479.716005
479.65,479.69,479.37,161,479.69,2024-06-25T22:00:00Z,23440,479.478699
479.78,479.78,479.55,64,479.68,2024-06-25T22:05:00Z,12683,479.697265
479.74,479.76,479.74,18,479.75,2024-06-25T22:10:00Z,840,479.751451
479.8,479.8,479.75,28,479.76,2024-06-25T22:15:00Z,2055,479.781233
479.77,479.83,479.75,46,479.8,2024-06-25T22:20:00Z,4272,479.786139
479.79,479.79,479.77,13,479.77,2024-06-25T22:25:00Z,1471,479.786722
479.45,479.71,479.45,96,479.71,2024-06-25T22:30:00Z,6554,479.608096
479.5,479.55,479.4,50,479.45,2024-06-25T22:35:00Z,3812,479.461253
479.56,479.57,479.47,43,479.47,2024-06-25T22:40:00Z,8904,479.522807
479.51,479.53,479.499,12,479.53,2024-06-25T22:45:00Z,506,479.519676
479.61,479.61,479.499,21,479.51,2024-06-25T22:50:00Z,2920,479.591217
479.5701,479.5701,479.5701,10,479.5701,2024-06-25T22:55:00Z,171,479.5701
479.59,479.59,479.59,5,479.59,2024-06-25T23:00:00Z,104,479.59
479.52,479.52,479.52,6,479.52,2024-06-25T23:05:00Z,136,479.52
479.5585,479.56,479.54,19,479.56,2024-06-25T23:10:00Z,1023,479.557125
479.5197,479.54,479.5197,17,479.54,2024-06-25T23:15:00Z,438,479.525442
479.41,479.51,479.38,93,479.51,2024-06-25T23:20:00Z,17356,479.434638
479.5001,479.55,479.5,20,479.51,2024-06-25T23:25:00Z,1649,479.523043
479.5,479.5116,479.5,18,479.5116,2024-06-25T23:30:00Z,588,479.5058
479.45,479.46,479.42,30,479.42,2024-06-25T23:35:00Z,3128,479.426081
479.45,479.45,479.38,45,479.43,2024-06-25T23:40:00Z,6378,479.417639
479.38,479.44,479.35,50,479.41,2024-06-25T23:45:00Z,4267,479.394747
479.35,479.37,479.33,35,479.37,2024-06-25T23:50:00Z,739,479.352
479.35,479.38,479.33,50,479.35,2024-06-25T23:55:00Z,4082,479.354627
474.56,474.62,474.56,277,474.62,2024-06-26T00:20:00Z,146075,474.579759
474.52,474.56,474.52,301,474.56,2024-06-26T00:25:00Z,166465,474.545424
474.45,474.52,474.45,227,474.52,2024-06-26T00:30:00Z,115049,474.501756
474.43,474.45,474.43,40,474.45,2024-06-26T00:40:00Z,21712,474.44551
474.43,474.43,474.43,14,474.43,2024-06-26T00:45:00Z,1300,474.43
474.43,474.43,474.43,9,474.43,2024-06-26T00:50:00Z,800,474.43
474.36,474.42,474.36,248,474.42,2024-06-26T00:55:00Z,138477,474.378921
474.34,474.36,474.34,318,474.36,2024-06-26T01:00:00Z,187018,474.35112
474.32,474.34,474.32,245,474.34,2024-06-26T01:05:00Z,133627,474.330578
474.3,474.32,474.3,231,474.32,2024-06-26T01:10:00Z,106676,474.312681
474.27,474.3,474.27,511,474.3,2024-06-26T01:15:00Z,314744,474.288912
474.23,474.27,474.23,317,474.27,2024-06-26T01:20:00Z,168716,474.249906
474.24,474.24,474.23,19,474.23,2024-06-26T01:25:00Z,8827,474.230114
474.28,474.28,474.24,198,474.24,2024-06-26T01:30:00Z,106445,474.26238
474.32,474.32,474.28,365,474.28,2024-06-26T01:35:00Z,185125,474.300852
474.35,474.35,474.32,576,474.32,2024-06-26T01:40:00Z,293100,474.336492
474.44,474.44,474.35,641,474.35,2024-06-26T01:45:00Z,343885,474.384322
474.47,474.47,474.44,603,474.44,2024-06-26T01:50:00Z,313815,474.456096
474.5,474.5,474.47,569,474.47,2024-06-26T01:55:00Z,280896,474.482869
474.54,474.54,474.5,506,474.5,2024-06-26T02:00:00Z,254837,474.517163
474.59,474.59,474.54,328,474.54,2024-06-26T02:05:00Z,177732,474.556871
474.69,474.69,474.59,464,474.59,2024-06-26T02:10:00Z,222004,474.631029
474.73,474.73,474.69,335,474.69,2024-06-26T02:15:00Z,172358,474.712734
474.76,474.76,474.73,345,474.73,2024-06-26T02:20:00Z,182349,474.744991
474.76,474.76,474.76,79,474.76,2024-06-26T02:25:00Z,38682,474.76
474.77,474.77,474.76,148,474.76,2024-06-26T02:30:00Z,72049,474.767179
474.77,474.77,474.77,56,474.77,2024-06-26T02:35:00Z,29559,474.77
474.78,474.78,474.77,309,474.77,2024-06-26T02:40:00Z,140604,474.775338
474.8,474.8,474.78,188,474.78,2024-06-26T02:45:00Z,105273,474.78988
474.8,474.8,474.8,45,474.8,2024-06-26T02:50:00Z,26410,474.8
474.8,474.8,474.8,101,474.8,2024-06-26T02:55:00Z,46202,474.8
474.81,474.81,474.8,159,474.8,2024-06-26T03:00:00Z,74993,474.803317
474.82,474.82,474.81,281,474.81,2024-06-26T03:05:00Z,124811,474.810121
474.85,474.85,474.82,519,474.82,2024-06-26T03:10:00Z,306869,474.831192
474.88,474.88,474.85,338,474.85,2024-06-26T03:15:00Z,176472,474.865409
474.91,474.91,474.88,303,474.88,2024-06-26T03:20:00Z,170855,474.893875
474.94,474.94,474.91,271,474.91,2024-06-26T03:25:00Z,147055,474.923433
474.95,474.95,474.94,342,474.94,2024-06-26T03:30:00Z,164313,474.942542
474.95,474.95,474.95,275,474.95,2024-06-26T03:35:00Z,124160,474.95
474.96,474.96,474.95,277,474.95,2024-06-26T03:40:00Z,125154,474.958973
474.97,474.97,474.96,386,474.96,2024-06-26T03:45:00Z,186392,474.966105
474.99,474.99,474.97,426,474.97,2024-06-26T03:50:00Z,205739,474.979344
475.01,475.01,474.99,316,474.99,2024-06-26T03:55:00Z,144574,475.001014
475.03,475.03,475.01,315,475.01,2024-06-26T04:00:00Z,140499,475.019166
475.05,475.05,475.03,222,475.03,2024-06-26T04:05:00Z,103227,475.038102
475.1,475.1,475.05,153,475.05,2024-06-26T04:10:00Z,76858,475.066264
475.1,475.1,475.1,27,475.1,2024-06-26T04:15:00Z,15874,475.1
475.14,475.14,475.11,114,475.11,2024-06-26T04:35:00Z,47144,475.12509
475.15,475.15,475.14,107,475.14,2024-06-26T04:40:00Z,59728,475.144676
475.16,475.16,475.15,114,475.15,2024-06-26T04:45:00Z,53976,475.157151
475.18,475.18,475.16,126,475.16,2024-06-26T04:50:00Z,64816,475.169732
475.19,475.19,475.18,107,475.18,2024-06-26T04:55:00Z,57371,475.182815
475.21,475.21,475.19,158,475.19,2024-06-26T05:00:00Z,75375,475.199746
475.22,475.22,475.21,145,475.21,2024-06-26T05:05:00Z,71015,475.214873
475.23,475.23,475.22,173,475.22,2024-06-26T05:10:00Z,84333,475.224028
475.24,475.24,475.23,192,475.23,2024-06-26T05:15:00Z,93857,475.233474
475.25,475.25,475.24,172,475.24,2024-06-26T05:20:00Z,90385,475.242018
475.26,475.26,475.25,203,475.25,2024-06-26T05:25:00Z,90120,475.252582
475.27,475.27,475.26,214,475.26,2024-06-26T05:30:00Z,102760,475.263117
475.28,475.28,475.27,239,475.27,2024-06-26T05:35:00Z,112578,475.275437
475.29,475.29,475.28,153,475.28,2024-06-26T05:40:00Z,69148,475.286491
475.34,475.34,475.29,138,475.29,2024-06-26T05:45:00Z,74284,475.306555
475.39,475.39,475.34,249,475.34,2024-06-26T05:50:00Z,112564,475.363609
475.4,475.4,475.39,62,475.39,2024-06-26T05:55:00Z,29435,475.391757
475.35,475.39,475.35,115,475.39,2024-06-26T06:00:00Z,62118,475.369866
475.24,475.35,475.24,126,475.35,2024-06-26T06:05:00Z,70012,475.292789
475.15,475.24,475.15,159,475.24,2024-06-26T06:10:00Z,80090,475.188174
475.09,475.15,475.09,279,475.15,2024-06-26T06:15:00Z,173722,475.122039
475.06,475.09,475.06,259,475.09,2024-06-26T06:20:00Z,146440,475.071702
475.06,475.06,475.06,4,475.06,2024-06-26T06:25:00Z,3757,475.06
481.83,481.95,480.51,290,480.52,2024-06-26T08:00:00Z,32405,481.801157
481.54,481.83,481.54,78,481.79,2024-06-26T08:05:00Z,11238,481.705252
481.6,481.76,481.52,55,481.52,2024-06-26T08:10:00Z,4697,481.620242
481.4,481.73,481.4,51,481.73,2024-06-26T08:15:00Z,4476,481.535893
481.36,481.57,481.34,29,481.36,2024-06-26T08:20:00Z,2127,481.45264
481.47,481.47,481.33,17,481.33,2024-06-26T08:25:00Z,2114,481.386113
481.53,481.53,481.42,8,481.42,2024-06-26T08:30:00Z,2235,481.458381
481.53,481.53,481.51,15,481.53,2024-06-26T08:35:00Z,1301,481.524191
481.7,481.78,481.64,24,481.64,2024-06-26T08:40:00Z,1917,481.729444
481.68,481.88,481.66,32,481.78,2024-06-26T08:45:00Z,4777,481.765577
481.54,481.71,481.48,34,481.71,2024-06-26T08:50:00Z,2665,481.516562
481.4,481.48,481.4,26,481.47,2024-06-26T08:55:00Z,2082,481.457772
481.33,481.39,481.24,38,481.33,2024-06-26T09:00:00Z,4434,481.315246
481.3,481.39,481.27,37,481.27,2024-06-26T09:05:00Z,2853,481.318986
481.09,481.23,481.09,12,481.23,2024-06-26T09:10:00Z,2930,481.168966
481.06,481.32,481.05,48,481.19,2024-06-26T09:15:00Z,8391,481.123536
