c,h,l,n,o,t,v,vw
572.03,572.03,572.03,12,572.03,2024-10-09T08:05:00Z,625,572.03
571.99,572.09,571.9,51,571.9,2024-10-09T08:10:00Z,2376,571.98303
571.69,571.99,571.69,53,571.99,2024-10-09T08:15:00Z,3694,571.826503
571.65,571.65,571.52,36,571.62,2024-10-09T08:20:00Z,1701,571.617412
571.53,571.62,571.53,23,571.62,2024-10-09T08:25:00Z,571,571.560168
571.71,571.71,571.53,14,571.53,2024-10-09T08:30:00Z,548,571.591924
571.85,571.85,571.64,18,571.64,2024-10-09T08:35:00Z,1193,571.697456
571.99,571.99,571.99,11,571.99,2024-10-09T08:40:00Z,728,571.99
572.07,572.14,572.03,14,572.09,2024-10-09T08:45:00Z,1026,572.095255
571.9,571.99,571.9,24,571.99,2024-10-09T08:50:00Z,868,571.928747
572.02,572.02,571.87,13,571.87,2024-10-09T08:55:00Z,877,571.993122
572.14,572.14,572.14,4,572.14,2024-10-09T09:00:00Z,297,572.14
572.17,572.17,572.13,14,572.13,2024-10-09T09:05:00Z,602,572.147778
572.13,572.21,572.13,13,572.17,2024-10-09T09:10:00Z,713,572.175928
572.45,572.45,572.25,40,572.3,2024-10-09T09:15:00Z,3940,572.343385
572.39,572.49,572.39,30,572.45,2024-10-09T09:20:00Z,3217,572.450206
572.51,572.51,572.44,14,572.44,2024-10-09T09:30:00Z,549,572.458284
572.48,572.49,572.42,24,572.42,2024-10-09T09:35:00Z,2132,572.459258
572.57,572.57,572.55,11,572.55,2024-10-09T09:40:00Z,1526,572.560715
572.65,572.65,572.6,14,572.65,2024-10-09T09:45:00Z,1384,572.646163
572.68,572.71,572.68,30,572.71,2024-10-09T09:50:00Z,732,572.694496
572.66,572.67,572.62,24,572.63,2024-10-09T09:55:00Z,1511,572.646394
572.46,572.59,572.46,16,572.59,2024-10-09T10:00:00Z,1157,572.526
572.71,572.71,572.53,38,572.53,2024-10-09T10:05:00Z,1197,572.664444
572.84,572.84,572.72,50,572.72,2024-10-09T10:10:00Z,5430,572.79675
573.0,573.0,572.83,41,572.83,2024-10-09T10:15:00Z,4643,572.895535
572.92,572.92,572.87,20,572.87,2024-10-09T10:25:00Z,1419,572.904615
572.93,572.93,572.89,18,572.89,2024-10-09T10:30:00Z,1275,572.907778
572.95,572.95,572.87,51,572.91,2024-10-09T10:35:00Z,2450,572.893586
573.03,573.03,573.03,8,573.03,2024-10-09T10:40:00Z,408,573.03
573.12,573.12,573.0,27,573.0,2024-10-09T10:45:00Z,681,573.045238
573.2,573.2,573.2,21,573.2,2024-10-09T10:50:00Z,650,573.2
572.93,572.99,572.93,28,572.99,2024-10-09T10:55:00Z,2536,572.954169
572.95,573.15,572.95,128,573.0,2024-10-09T11:00:00Z,5783,573.009062
572.82,572.97,572.8,105,572.94,2024-10-09T11:05:00Z,3554,572.902317
572.97,572.97,572.85,89,572.85,2024-10-09T11:10:00Z,3572,572.917942
572.95,573.03,572.9,91,572.9,2024-10-09T11:15:00Z,3746,572.966313
572.95,572.96,572.91,263,572.95,2024-10-09T11:20:00Z,27758,572.94816
572.8,572.95,572.771,107,572.94,2024-10-09T11:25:00Z,5197,572.876031
572.75,572.86,572.75,116,572.84,2024-10-09T11:30:00Z,1728,572.796199
572.74,572.74,572.7,165,572.71,2024-10-09T11:35:00Z,8911,572.704372
572.94,572.94,572.91,40,572.91,2024-10-09T11:40:00Z,472,572.929831
572.92,573.1,572.92,232,573.0,2024-10-09T11:45:00Z,38059,572.986797
572.88,572.92,572.85,72,572.92,2024-10-09T11:50:00Z,2670,572.870382
572.7,572.96,572.7,189,572.96,2024-10-09T11:55:00Z,7159,572.854119
572.96,573.0793,571.56,1012,573.02,2024-10-09T12:00:00Z,159115,572.455575
573.0315,573.12,572.99,244,572.99,2024-10-09T12:05:00Z,5130,573.042529
572.97,573.06,572.92,177,573.01,2024-10-09T12:10:00Z,5695,572.950343
573.02,573.03,572.95,203,572.98,2024-10-09T12:15:00Z,7144,572.984688
572.88,573.02,572.88,180,572.98,2024-10-09T12:20:00Z,16509,572.974948
573.03,573.05,572.89,243,572.89,2024-10-09T12:25:00Z,6677,572.994599
572.94,572.94,572.86,195,572.94,2024-10-09T12:30:00Z,5890,572.914581
573.03,573.03,572.94,291,572.94,2024-10-09T12:35:00Z,8194,572.992987
572.75,573.05,572.7,368,573.0496,2024-10-09T12:40:00Z,11581,572.803372
572.67,572.72,572.5,325,572.72,2024-10-09T12:45:00Z,17665,572.559334
572.85,572.88,572.658,245,572.658,2024-10-09T12:50:00Z,8745,572.788517
572.94,572.94,572.88,167,572.9,2024-10-09T12:55:00Z,2308,572.911716
573.1,573.12,572.89,492,572.94,2024-10-09T13:00:00Z,29337,573.040872
573.3,573.37,573.08,601,573.16,2024-10-09T13:05:00Z,28625,573.287233
573.22,573.32,573.17,390,573.31,2024-10-09T13:10:00Z,10382,573.23972
573.5,573.6,573.14,409,573.14,2024-10-09T13:15:00Z,22541,573.469078
573.452,573.5,573.38,375,573.48,2024-10-09T13:20:00Z,16777,573.440461
573.17,573.66,573.12,672,573.44,2024-10-09T13:25:00Z,54785,573.362749
572.99,573.2,572.65,8714,573.16,2024-10-09T13:30:00Z,689518,572.957698
573.2262,573.33,572.55,6284,572.99,2024-10-09T13:35:00Z,518635,572.847204
573.16,573.79,572.9801,7407,573.2309,2024-10-09T13:40:00Z,597915,573.471723
573.465,573.69,573.11,5441,573.165,2024-10-09T13:45:00Z,433787,573.413013
573.6199,573.64,573.26,4916,573.47,2024-10-09T13:50:00Z,330018,573.438447
573.532,573.6399,573.31,5226,573.62,2024-10-09T13:55:00Z,428479,573.49417
573.5908,573.8,573.51,8807,573.53,2024-10-09T14:00:00Z,416607,573.651994
573.7101,574.0,573.449,5201,573.57,2024-10-09T14:05:00Z,318126,573.769171
573.83,574.15,573.72,4953,573.72,2024-10-09T14:10:00Z,332329,573.91981
573.7999,573.88,573.51,10909,573.79,2024-10-09T14:15:00Z,332808,573.754476
573.96,574.075,573.72,10843,573.8,2024-10-09T14:20:00Z,363468,573.889485
574.11,574.44,573.83,11415,573.96,2024-10-09T14:25:00Z,435241,574.15672
574.14,574.22,573.95,9124,574.1,2024-10-09T14:30:00Z,199678,574.115726
574.3261,574.34,574.0607,5998,574.12,2024-10-09T14:35:00Z,270660,574.170679
574.2097,574.42,574.08,4157,574.325,2024-10-09T14:40:00Z,342581,574.266594
574.3904,574.4001,574.13,3020,574.21,2024-10-09T14:45:00Z,216960,574.263715
574.46,574.66,574.33,4281,574.41,2024-10-09T14:50:00Z,291634,574.486118
574.896,574.98,574.42,4163,574.484,2024-10-09T14:55:00Z,510562,574.679499
575.1799,575.38,574.9,6844,574.9,2024-10-09T15:00:00Z,555165,575.203489
575.27,575.3999,575.185,4712,575.19,2024-10-09T15:05:00Z,409441,575.288668
575.43,575.61,575.21,4136,575.28,2024-10-09T15:10:00Z,340992,575.359043
575.55,575.58,575.26,4255,575.42,2024-10-09T15:15:00Z,324381,575.470434
575.865,575.94,575.47,5876,575.55,2024-10-09T15:20:00Z,627938,575.776879
575.71,575.88,575.68,3751,575.8712,2024-10-09T15:25:00Z,484507,575.779674
576.07,576.18,575.7001,4739,575.7201,2024-10-09T15:30:00Z,382220,575.966104
576.18,576.3305,576.01,3989,576.0699,2024-10-09T15:35:00Z,355533,576.190996
576.51,576.5912,576.17,4835,576.17,2024-10-09T15:40:00Z,387686,576.444756
576.78,576.8199,576.4501,4455,576.5,2024-10-09T15:45:00Z,395026,576.635417
577.05,577.06,576.75,5249,576.75,2024-10-09T15:50:00Z,591419,576.904604
576.89,577.06,576.81,4159,577.0597,2024-10-09T15:55:00Z,325629,576.932205
576.41,576.91,576.39,5985,576.9,2024-10-09T16:00:00Z,769907,576.604166
576.655,576.72,576.23,3663,576.43,2024-10-09T16:05:00Z,329166,576.4391
576.355,576.73,576.35,2342,576.66,2024-10-09T16:10:00Z,134730,576.55791
575.92,576.42,575.91,3867,576.35,2024-10-09T16:15:00Z,575822,576.195448
576.28,576.46,575.81,2972,575.9,2024-10-09T16:20:00Z,221840,576.214844
576.257,576.35,576.18,2432,576.29,2024-10-09T16:25:00Z,157205,576.295247
576.19,576.26,576.1008,1858,576.26,2024-10-09T16:30:00Z,100432,576.168097
576.28,576.3499,576.14,2499,576.21,2024-10-09T16:35:00Z,154902,576.232632
576.33,576.445,576.19,2372,576.29,2024-10-09T16:40:00Z,146614,576.322475
576.28,576.505,576.13,3094,576.3499,2024-10-09T16:45:00Z,245193,576.3678
575.74,576.33,575.56,4123,576.28,2024-10-09T16:50:00Z,315379,575.949197
575.9,576.04,575.7,2462,575.71,2024-10-09T16:55:00Z,260714,575.898379
575.7,575.92,575.63,2292,575.89,2024-10-09T17:00:00Z,384556,575.765993
575.83,575.9199,575.65,1852,575.68,2024-10-09T17:05:00Z,116028,575.812404
576.16,576.19,575.818,2585,575.82,2024-10-09T17:10:00Z,206407,576.056188
576.39,576.6099,576.11,4051,576.16,2024-10-09T17:15:00Z,431359,576.401048
576.55,576.5913,576.31,2143,576.34,2024-10-09T17:20:00Z,196670,576.472088
576.4801,576.59,576.42,2040,576.54,2024-10-09T17:25:00Z,152719,576.526885
576.44,576.85,576.32,4308,576.47,2024-10-09T17:30:00Z,364665,576.461522
576.3999,576.48,576.3038,2224,576.45,2024-10-09T17:35:00Z,150226,576.374834
576.32,576.52,576.2502,2283,576.415,2024-10-09T17:40:00Z,188227,576.385622
576.27,576.4,576.22,1573,576.32,2024-10-09T17:45:00Z,95980,576.307953
575.7195,576.27,575.0,5655,576.26,2024-10-09T17:50:00Z,469809,575.666155
575.736,576.0,575.62,2575,575.69,2024-10-09T17:55:00Z,209001,575.794535
576.075,576.075,575.61,3814,575.77,2024-10-09T18:00:00Z,334944,575.825773
576.03,576.25,576.01,4017,576.09,2024-10-09T18:05:00Z,379847,576.127377
575.95,576.05,575.7,2687,576.01,2024-10-09T18:10:00Z,203536,575.88579
575.75,575.935,575.65,2253,575.93,2024-10-09T18:15:00Z,282644,575.761731
575.74,575.7999,575.46,2296,575.74,2024-10-09T18:20:00Z,144543,575.633669
576.4,576.55,575.785,3939,575.785,2024-10-09T18:25:00Z,343536,576.227617
576.06,576.44,575.97,3543,576.38,2024-10-09T18:30:00Z,406206,576.230838
576.1799,576.2577,576.02,2076,576.07,2024-10-09T18:35:00Z,116691,576.127761
576.2999,576.35,576.12,2738,576.14,2024-10-09T18:40:00Z,184262,576.233905
576.42,576.45,576.2839,2434,576.3,2024-10-09T18:45:00Z,191179,576.382342
576.19,576.435,576.155,2806,576.4,2024-10-09T18:50:00Z,217314,576.315375
576.22,576.2799,576.05,2092,576.18,2024-10-09T18:55:00Z,140231,576.162646
576.16,576.23,575.985,2375,576.22,2024-10-09T19:00:00Z,173097,576.088464
576.06,576.31,575.72,4704,576.16,2024-10-09T19:05:00Z,513376,576.086979
576.07,576.15,575.91,2161,576.05,2024-10-09T19:10:00Z,383118,576.037211
576.5,576.51,576.06,3722,576.08,2024-10-09T19:15:00Z,296822,576.321862
576.69,576.81,576.475,4612,576.495,2024-10-09T19:20:00Z,476442,576.638933
576.7133,576.8,576.62,3655,576.68,2024-10-09T19:25:00Z,758661,576.720348
577.31,577.54,576.69,7180,576.71,2024-10-09T19:30:00Z,711880,577.044831
577.16,577.45,577.14,5598,577.27,2024-10-09T19:35:00Z,785578,577.307429
576.88,577.18,576.86,6009,577.16,2024-10-09T19:40:00Z,732324,577.057499
577.04,577.16,576.861,8219,576.89,2024-10-09T19:45:00Z,1049226,577.033932
577.5899,577.71,577.03,12562,577.08,2024-10-09T19:50:00Z,2228435,577.427678
577.1,577.64,577.06,18440,577.58,2024-10-09T19:55:00Z,3102114,577.420722
576.68,577.18,576.62,1475,577.09,2024-10-09T20:00:00Z,1623465,577.096981
576.63,577.14,576.6,858,576.6696,2024-10-09T20:05:00Z,286843,576.671885
576.54,576.67,576.5,688,576.62,2024-10-09T20:10:00Z,2141107,576.579222
576.29,576.6,576.29,562,576.55,2024-10-09T20:15:00Z,94040,576.435834
576.31,576.38,576.26,193,576.32,2024-10-09T20:20:00Z,39650,576.341155
576.37,576.45,576.34,269,576.37,2024-10-09T20:25:00Z,50338,576.396905
576.31,576.37,576.3,122,576.37,2024-10-09T20:30:00Z,18154,576.341405
576.5,576.53,576.35,126,576.35,2024-10-09T20:35:00Z,9837,576.488822
576.53,576.53,576.48,124,576.5,2024-10-09T20:40:00Z,27602,576.510634
576.58,576.58,576.45,154,576.54,2024-10-09T20:45:00Z,23105,576.509634
576.69,576.73,576.57,146,576.57,2024-10-09T20:50:00Z,33487,576.668597
576.77,576.79,576.7496,144,576.75,2024-10-09T20:55:00Z,34530,576.770042
576.83,576.85,576.79,146,576.83,2024-10-09T21:00:00Z,14177,576.84099
576.85,577.14,576.81,101,576.83,2024-10-09T21:05:00Z,60625,577.077687
576.8,576.8,576.77,50,576.77,2024-10-09T21:15:00Z,2278,576.783781
576.79,576.8,576.76,38,576.8,2024-10-09T21:20:00Z,1255,576.793631
576.75,576.77,576.75,36,576.76,2024-10-09T21:25:00Z,3944,576.755038
576.75,576.75,576.7025,36,576.72,2024-10-09T21:30:00Z,2455,576.719132
576.65,576.7,576.65,30,576.7,2024-10-09T21:35:00Z,1368,576.683141
576.69,576.69,576.64,45,576.66,2024-10-09T21:40:00Z,4673,576.664791
576.73,576.74,576.69,73,576.7008,2024-10-09T21:45:00Z,3361,576.715483
576.69,576.73,576.69,61,576.73,2024-10-09T21:50:00Z,1993,576.701374
576.7,576.72,576.68,34,576.68,2024-10-09T21:55:00Z,1616,576.705543
576.61,576.8,576.61,79,576.75,2024-10-09T22:00:00Z,6182,576.742876
576.51,576.61,576.51,49,576.61,2024-10-09T22:05:00Z,3659,576.534643
576.6,576.66,576.6,40,576.61,2024-10-09T22:10:00Z,4819,576.636154
576.75,576.75,576.6205,46,576.63,2024-10-09T22:15:00Z,1896,576.641799
576.838,576.9,576.79,48,576.79,2024-10-09T22:20:00Z,5511,576.85457
576.86,576.86,576.8197,34,576.82,2024-10-09T22:25:00Z,2855,576.83187
576.89,576.89,576.85,33,576.85,2024-10-09T22:30:00Z,1986,576.880346
576.8992,576.8992,576.89,19,576.89,2024-10-09T22:35:00Z,1578,576.897667
576.93,576.95,576.87,44,576.95,2024-10-09T22:40:00Z,4695,576.909316
576.87,576.93,576.87,17,576.93,2024-10-09T22:45:00Z,926,576.89625
576.94,576.94,576.87,30,576.87,2024-10-09T22:50:00Z,6630,576.938928
576.88,576.94,576.86,39,576.94,2024-10-09T22:55:00Z,3190,576.878846
577.0,577.0,576.88,73,576.88,2024-10-09T23:00:00Z,5668,576.910643
576.97,576.97,576.97,13,576.97,2024-10-09T23:05:00Z,346,576.97
577.0309,577.0535,577.01,45,577.01,2024-10-09T23:10:00Z,4955,577.0158
577.107,577.107,577.04,55,577.04,2024-10-09T23:15:00Z,2040,577.072774
576.9,576.97,576.85,35,576.97,2024-10-09T23:20:00Z,996,576.937366
576.878,576.878,576.85,19,576.8509,2024-10-09T23:25:00Z,850,576.858961
576.86,576.88,576.84,48,576.84,2024-10-09T23:30:00Z,2091,576.853939
577.08,577.08,576.9,62,576.9,2024-10-09T23:40:00Z,12395,576.959797
577.0285,577.1281,577.0285,32,577.05,2024-10-09T23:45:00Z,3087,577.065615
576.95,576.9998,576.91,48,576.93,2024-10-09T23:50:00Z,3570,576.945452
577.0,577.02,576.91,76,576.92,2024-10-09T23:55:00Z,1747,576.97093
577.22,577.22,577.2,5,577.2,2024-10-10T01:15:00Z,2100,577.215236
577.15,577.15,577.15,1,577.15,2024-10-10T01:40:00Z,618,577.15
577.13,577.13,577.13,3,577.13,2024-10-10T02:10:00Z,617,577.13
577.44,577.44,577.44,3,577.44,2024-10-10T02:50:00Z,409,577.44
577.42,577.42,577.42,2,577.42,2024-10-10T02:55:00Z,300,577.42
577.35,577.47,577.35,6,577.47,2024-10-10T03:05:00Z,1215,577.419746
577.37,577.37,577.37,1,577.37,2024-10-10T04:20:00Z,100,577.37
577.32,577.32,577.32,2,577.32,2024-10-10T04:30:00Z,102,577.32
577.18,577.18,577.18,4,577.18,2024-10-10T05:25:00Z,409,577.18
577.08,577.08,577.08,1,577.08,2024-10-10T05:40:00Z,509,577.08
577.0,577.0,577.0,12,577.0,2024-10-10T05:55:00Z,1940,577.0
576.75,576.75,576.75,2,576.75,2024-10-10T06:00:00Z,102,576.75
576.86,576.86,576.86,2,576.86,2024-10-10T06:45:00Z,501,576.86
576.86,576.86,576.86,1,576.86,2024-10-10T07:00:00Z,100,576.86
576.69,576.69,576.69,3,576.69,2024-10-10T07:10:00Z,130,576.69
576.72,576.72,576.72,6,576.72,2024-10-10T07:20:00Z,339,576.72
576.35,576.4,576.25,16,576.4,2024-10-10T07:30:00Z,2541,576.30362
576.3,576.3,576.3,1,576.3,2024-10-10T07:45:00Z,100,576.3
576.45,576.45,576.29,125,576.37,2024-10-10T08:00:00Z,3395,576.397686
576.46,576.51,576.41,53,576.41,2024-10-10T08:05:00Z,2073,576.472841
576.15,576.39,576.1,67,576.39,2024-10-10T08:10:00Z,3764,576.200129
576.25,576.35,576.25,31,576.3,2024-10-10T08:15:00Z,2625,576.310919
576.27,576.31,576.25,31,576.31,2024-10-10T08:20:00Z,4863,576.267824
576.55,576.55,576.37,27,576.37,2024-10-10T08:25:00Z,1419,576.473893
576.6,576.6,576.51,27,576.51,2024-10-10T08:30:00Z,656,576.553333
576.47,576.58,576.39,17,576.58,2024-10-10T08:35:00Z,916,576.444253
576.38,576.44,576.31,35,576.44,2024-10-10T08:40:00Z,947,576.412486
576.34,576.34,576.34,32,576.34,2024-10-10T08:45:00Z,3715,576.34
576.33,576.33,576.3,44,576.33,2024-10-10T08:50:00Z,1984,576.318065
576.33,576.33,576.33,1,576.33,2024-10-10T08:55:00Z,200,576.33
576.15,576.23,576.15,28,576.23,2024-10-10T09:00:00Z,1102,576.194539
576.13,576.13,576.08,21,576.1,2024-10-10T09:05:00Z,2821,576.090354
576.2,576.3,576.06,38,576.06,2024-10-10T09:10:00Z,2672,576.20185
576.26,576.26,576.26,3,576.26,2024-10-10T09:15:00Z,234,576.26
576.32,576.32,576.32,4,576.32,2024-10-10T09:20:00Z,140,576.32
576.32,576.32,576.32,5,576.32,2024-10-10T09:25:00Z,417,576.32
576.56,576.56,576.31,40,576.32,2024-10-10T09:30:00Z,2374,576.42666
576.5,576.6,576.46,28,576.6,2024-10-10T09:35:00Z,2528,576.57216
576.56,576.56,576.56,7,576.56,2024-10-10T09:40:00Z,593,576.56
576.34,576.34,576.34,8,576.34,2024-10-10T09:45:00Z,128,576.34
576.5,576.5,576.35,34,576.35,2024-10-10T09:50:00Z,1328,576.429984
576.54,576.54,576.54,21,576.54,2024-10-10T09:55:00Z,340,576.54
576.59,576.6,576.59,15,576.6,2024-10-10T10:00:00Z,539,576.593881
576.63,576.65,576.63,33,576.64,2024-10-10T10:05:00Z,1576,576.645726
576.57,576.57,576.57,14,576.57,2024-10-10T10:10:00Z,174,576.57
576.55,576.55,576.55,19,576.55,2024-10-10T10:15:00Z,246,576.55
576.38,576.45,576.33,54,576.45,2024-10-10T10:20:00Z,1064,576.372083
576.55,576.55,576.32,26,576.39,2024-10-10T10:30:00Z,1369,576.48307
576.57,576.57,576.57,6,576.57,2024-10-10T10:35:00Z,417,576.57
576.55,576.55,576.55,3,576.55,2024-10-10T10:40:00Z,161,576.55
576.25,576.26,576.25,43,576.26,2024-10-10T10:45:00Z,6026,576.250179
576.35,576.35,576.21,19,576.23,2024-10-10T10:50:00Z,788,576.273448
576.25,576.25,576.25,21,576.25,2024-10-10T10:55:00Z,226,576.25
576.26,576.26,576.2,164,576.24,2024-10-10T11:00:00Z,8375,576.228106
576.22,576.28,576.21,68,576.21,2024-10-10T11:05:00Z,2974,576.240587
576.09,576.21,576.09,105,576.21,2024-10-10T11:10:00Z,12492,576.163343
576.35,576.35,576.09,115,576.09,2024-10-10T11:15:00Z,6255,576.307374
576.36,576.43,576.36,107,576.4,2024-10-10T11:20:00Z,14705,576.382847
576.4,576.4,576.35,119,576.38,2024-10-10T11:25:00Z,15100,576.373155
576.52,576.52,576.4,84,576.4,2024-10-10T11:30:00Z,19358,576.421527
576.53,576.57,576.53,63,576.55,2024-10-10T11:35:00Z,15254,576.548951
576.55,576.57,576.5,37,576.51,2024-10-10T11:40:00Z,3571,576.521166
576.45,576.57,576.45,94,576.56,2024-10-10T11:45:00Z,9882,576.52373
576.65,576.65,576.55,234,576.55,2024-10-10T11:50:00Z,29471,576.590072
576.71,576.71,576.57,160,576.65,2024-10-10T11:55:00Z,13436,576.644795
576.85,577.37,576.09,1201,576.52,2024-10-10T12:00:00Z,316122,576.781148
577.11,577.13,576.85,300,576.85,2024-10-10T12:05:00Z,29465,577.038107
576.98,577.13,576.93,208,577.1,2024-10-10T12:10:00Z,26593,577.042769
576.95,576.99,576.94,165,576.97,2024-10-10T12:15:00Z,14525,576.961296
576.84,576.9495,576.64,309,576.94,2024-10-10T12:20:00Z,43363,576.760892
576.55,576.96,576.5,234,576.84,2024-10-10T12:25:00Z,23051,576.763973
575.96,577.48,574.83,2732,577.02,2024-10-10T12:30:00Z,599759,576.075318
575.37,576.06,575.37,1670,575.94,2024-10-10T12:35:00Z,258018,575.713174
575.34,575.37,574.6,1438,575.3,2024-10-10T12:40:00Z,283322,575.003258
575.52,575.71,575.19,1040,575.2306,2024-10-10T12:45:00Z,194952,575.408921
575.29,575.53,575.12,506,575.38,2024-10-10T12:50:00Z,58068,575.310294
575.29,575.51,575.13,276,575.3,2024-10-10T12:55:00Z,16819,575.256235
575.74,575.8,575.14,522,575.25,2024-10-10T13:00:00Z,44098,575.587124
575.46,575.8,575.34,526,575.65,2024-10-10T13:05:00Z,31560,575.598048
575.44,575.53,575.37,387,575.38,2024-10-10T13:10:00Z,17229,575.472524
575.52,575.71,575.42,260,575.45,2024-10-10T13:15:00Z,11143,575.518931
575.5,575.52,575.4,449,575.5,2024-10-10T13:20:00Z,12771,575.475236
575.77,575.8,575.38,769,575.55,2024-10-10T13:25:00Z,63702,575.606106
575.75,575.95,575.38,10703,575.77,2024-10-10T13:30:00Z,1023351,575.674987
575.3,575.75,574.9301,8050,575.75,2024-10-10T13:35:00Z,688613,575.357667
575.31,575.53,575.11,5296,575.32,2024-10-10T13:40:00Z,428872,575.37975
574.7,575.62,574.56,8143,575.31,2024-10-10T13:45:00Z,596554,575.098849
575.5,575.73,574.62,8809,574.7,2024-10-10T13:50:00Z,846569,575.339508
575.39,576.3199,575.34,11474,575.49,2024-10-10T13:55:00Z,1169893,575.926469
575.87,576.02,575.32,7815,575.41,2024-10-10T14:00:00Z,1389051,575.791352
576.21,576.27,575.67,5151,575.87,2024-10-10T14:05:00Z,348177,576.078979
576.19,576.6495,576.01,7917,576.19,2024-10-10T14:10:00Z,780615,576.42877
576.05,576.42,576.005,8604,576.19,2024-10-10T14:15:00Z,196263,576.211922
576.0352,576.1183,575.7,9941,576.07,2024-10-10T14:20:00Z,273258,575.897546
575.95,576.16,575.76,9658,576.03,2024-10-10T14:25:00Z,182062,575.917483
575.7999,576.1805,575.59,10288,575.95,2024-10-10T14:30:00Z,265784,575.846187
575.83,575.95,575.51,5886,575.8,2024-10-10T14:35:00Z,172738,575.757173
576.0,576.24,575.58,3409,575.79,2024-10-10T14:40:00Z,211464,575.946669
575.79,576.11,575.61,3060,575.9707,2024-10-10T14:45:00Z,167520,575.864582
575.36,576.05,575.27,3439,575.8,2024-10-10T14:50:00Z,258699,575.597366
575.44,575.66,575.13,3421,575.36,2024-10-10T14:55:00Z,243790,575.396464
575.5,575.53,575.14,3557,575.44,2024-10-10T15:00:00Z,1501296,575.307508
575.95,576.08,575.4,4163,575.48,2024-10-10T15:05:00Z,364678,575.866564
576.3499,576.37,575.9006,3369,575.935,2024-10-10T15:10:00Z,232552,576.121823
576.28,576.56,576.2201,3549,576.36,2024-10-10T15:15:00Z,268916,576.374349
576.23,576.34,576.07,2948,576.29,2024-10-10T15:20:00Z,410168,576.194701
576.294,576.435,576.11,2559,576.23,2024-10-10T15:25:00Z,267831,576.289183
576.3499,576.38,575.8821,3253,576.29,2024-10-10T15:30:00Z,233212,576.136582
576.47,576.48,576.2,2335,576.32,2024-10-10T15:35:00Z,928634,576.326976
576.43,576.49,576.06,2842,576.45,2024-10-10T15:40:00Z,210477,576.324079
576.45,576.57,576.3501,2309,576.43,2024-10-10T15:45:00Z,288846,576.464108
576.59,576.59,576.31,2329,576.45,2024-10-10T15:50:00Z,406815,576.443224
576.96,577.0,576.55,3449,576.59,2024-10-10T15:55:00Z,252528,576.784683
576.9299,577.09,576.86,3536,576.952,2024-10-10T16:00:00Z,505550,577.011716
577.14,577.26,576.92,2886,576.92,2024-10-10T16:05:00Z,210480,577.117414
577.38,577.49,577.13,3449,577.14,2024-10-10T16:10:00Z,293886,577.34861
577.495,577.58,577.36,2754,577.38,2024-10-10T16:15:00Z,202854,577.467461
577.345,577.545,577.3201,2784,577.5,2024-10-10T16:20:00Z,260737,577.459264
577.1694,577.3917,576.89,3586,577.36,2024-10-10T16:25:00Z,400120,577.200764
577.0,577.205,576.6123,3017,577.17,2024-10-10T16:30:00Z,257964,576.859419
577.01,577.1404,576.89,2336,577.0066,2024-10-10T16:35:00Z,150849,577.040587
576.28,577.05,575.975,5444,577.025,2024-10-10T16:40:00Z,423362,576.535852
576.085,576.51,575.79,6460,576.29,2024-10-10T16:45:00Z,860449,576.109461
576.34,576.37,575.91,3956,576.08,2024-10-10T16:50:00Z,1424241,576.171218
576.22,576.41,575.98,3275,576.35,2024-10-10T16:55:00Z,307057,576.250669
576.11,576.4,576.08,2467,576.2105,2024-10-10T17:00:00Z,186255,576.229132
575.5299,576.11,575.26,4404,576.07,2024-10-10T17:05:00Z,398135,575.705684
575.63,575.82,575.4,4276,575.505,2024-10-10T17:10:00Z,756309,575.613172
575.95,575.9717,575.52,3462,575.63,2024-10-10T17:15:00Z,256707,575.760547
576.49,576.6,575.955,3990,575.96,2024-10-10T17:20:00Z,328407,576.291326
576.37,576.54,576.22,2729,576.47,2024-10-10T17:25:00Z,205842,576.399275
576.54,576.63,576.37,3088,576.38,2024-10-10T17:30:00Z,139536,576.531279
576.34,576.675,576.3,3126,576.55,2024-10-10T17:35:00Z,219293,576.488231
576.37,576.52,576.2,2901,576.37,2024-10-10T17:40:00Z,297093,576.353997
575.835,576.44,575.68,3611,576.385,2024-10-10T17:45:00Z,274563,576.095853
575.66,575.835,574.77,6828,575.835,2024-10-10T17:50:00Z,606942,575.351717
576.22,576.26,575.5701,3991,575.66,2024-10-10T17:55:00Z,599519,575.901099
575.68,576.23,575.59,3474,576.23,2024-10-10T18:00:00Z,284586,575.863489
575.72,575.86,575.53,2625,575.68,2024-10-10T18:05:00Z,175558,575.68109
575.62,575.88,575.5303,2717,575.71,2024-10-10T18:10:00Z,288100,575.724782
575.56,575.63,575.37,3718,575.61,2024-10-10T18:15:00Z,403383,575.499372
575.49,575.67,575.31,4166,575.55,2024-10-10T18:20:00Z,334501,575.498568
575.38,575.58,575.32,3803,575.48,2024-10-10T18:25:00Z,251740,575.454631
575.42,575.465,575.13,5298,575.37,2024-10-10T18:30:00Z,387892,575.288607
575.22,575.48,575.12,3842,575.4101,2024-10-10T18:35:00Z,450128,575.220449
575.02,575.4299,574.49,5330,575.24,2024-10-10T18:40:00Z,450642,575.078102
575.2191,575.39,575.0,4199,575.01,2024-10-10T18:45:00Z,311293,575.233046
575.16,575.21,574.96,3908,575.21,2024-10-10T18:50:00Z,289017,575.085784
575.3,575.44,575.15,3668,575.18,2024-10-10T18:55:00Z,281896,575.308884
