c,h,l,n,o,t,v,vw
295.21,295.21,295.11,8,295.11,2024-11-01T21:15:00Z,5180,295.207789
295.0,295.0,295.0,3,295.0,2024-11-01T21:55:00Z,121,295.0
295.15,295.15,295.15,2,295.15,2024-11-01T22:05:00Z,101,295.15
295.0015,295.0015,295.0015,1,295.0015,2024-11-01T22:15:00Z,700,295.0015
295.0,295.0,295.0,9,295.0,2024-11-01T22:20:00Z,221,295.0
294.2001,294.2001,294.2001,2,294.2001,2024-11-01T23:55:00Z,450,294.2001
292.76,292.76,292.76,2,292.76,2024-11-04T01:20:00Z,211,292.76
295.28,295.28,295.28,15,295.28,2024-11-04T12:25:00Z,783,295.28
295.19,295.19,295.19,13,295.19,2024-11-04T12:30:00Z,286,295.19
294.78,295.28,294.78,101,295.18,2024-11-04T13:00:00Z,18812,295.108775
294.99,294.99,294.99,21,294.99,2024-11-04T13:15:00Z,813,294.99
295.0,295.0,295.0,7,295.0,2024-11-04T13:25:00Z,124,295.0
294.19,294.4,294.19,89,294.4,2024-11-04T14:20:00Z,1381,294.263333
293.75,294.33,293.75,39,293.95,2024-11-04T14:25:00Z,1088,293.961746
294.25,294.96,293.0001,2924,294.74,2024-11-04T14:30:00Z,141524,294.311753
293.295,294.31,292.85,1090,294.31,2024-11-04T14:35:00Z,50626,293.47777
292.91,293.65,292.86,1133,293.43,2024-11-04T14:40:00Z,40123,293.367023
293.015,293.665,292.55,1836,292.96,2024-11-04T14:45:00Z,80657,293.145652
293.12,293.13,292.66,1340,293.015,2024-11-04T14:50:00Z,43709,292.823768
293.43,293.686,293.02,1310,293.07,2024-11-04T14:55:00Z,39375,293.295291
292.71,293.36,292.63,1229,293.325,2024-11-04T15:00:00Z,32867,292.875244
292.52,292.93,292.32,1504,292.745,2024-11-04T15:05:00Z,47186,292.668613
292.42,292.72,292.2,1303,292.52,2024-11-04T15:10:00Z,33982,292.46449
292.58,292.79,292.45,1045,292.46,2024-11-04T15:15:00Z,21080,292.596437
292.45,292.4831,291.92,1772,292.4831,2024-11-04T15:20:00Z,43976,292.169848
292.545,292.57,292.09,1007,292.39,2024-11-04T15:25:00Z,18600,292.360652
292.47,292.75,292.21,866,292.52,2024-11-04T15:30:00Z,30312,292.498272
292.22,292.58,292.21,581,292.57,2024-11-04T15:35:00Z,17149,292.432463
292.97,293.0,292.3,725,292.35,2024-11-04T15:40:00Z,23051,292.649706
293.145,293.17,292.59,617,292.87,2024-11-04T15:45:00Z,27680,292.899853
293.29,293.48,292.97,537,293.145,2024-11-04T15:50:00Z,15465,293.12538
293.3299,293.3299,293.1,499,293.29,2024-11-04T15:55:00Z,19021,293.213662
292.86,293.29,292.6,710,293.28,2024-11-04T16:00:00Z,28563,292.962412
292.71,292.74,292.5797,408,292.7309,2024-11-04T16:05:00Z,14414,292.637536
292.75,292.88,292.62,465,292.63,2024-11-04T16:10:00Z,12824,292.730592
292.91,292.91,292.73,412,292.85,2024-11-04T16:15:00Z,8596,292.831582
293.09,293.0909,292.88,677,292.94,2024-11-04T16:20:00Z,25468,292.972701
293.055,293.11,292.92,463,293.1,2024-11-04T16:25:00Z,12170,293.029778
292.63,293.025,292.49,609,292.9988,2024-11-04T16:30:00Z,24224,292.675776
292.5064,292.853,292.36,609,292.63,2024-11-04T16:35:00Z,25394,292.648569
292.371,292.59,292.27,470,292.555,2024-11-04T16:40:00Z,9929,292.454328
292.22,292.48,291.99,597,292.3,2024-11-04T16:45:00Z,24092,292.138047
292.1475,292.25,292.12,374,292.23,2024-11-04T16:50:00Z,7652,292.189031
292.05,292.2399,291.801,563,292.12,2024-11-04T16:55:00Z,20657,291.940236
292.495,292.56,292.07,683,292.07,2024-11-04T17:00:00Z,23122,292.328207
292.48,292.7296,292.41,465,292.57,2024-11-04T17:05:00Z,21679,292.61405
292.91,292.92,292.4675,441,292.51,2024-11-04T17:10:00Z,10962,292.674727
293.2,293.2,292.83,499,292.92,2024-11-04T17:15:00Z,20221,292.952749
293.2613,293.4,293.135,617,293.135,2024-11-04T17:20:00Z,22746,293.296269
293.54,293.657,293.29,620,293.29,2024-11-04T17:25:00Z,17521,293.526467
293.62,293.79,293.47,544,293.56,2024-11-04T17:30:00Z,26666,293.614679
293.615,293.75,293.57,404,293.7,2024-11-04T17:35:00Z,11302,293.64408
293.47,293.59,293.47,296,293.565,2024-11-04T17:40:00Z,5131,293.545753
293.725,293.79,293.4282,404,293.47,2024-11-04T17:45:00Z,12230,293.588838
293.549,293.77,293.549,371,293.76,2024-11-04T17:50:00Z,12361,293.669394
293.5,293.62,293.395,335,293.62,2024-11-04T17:55:00Z,7041,293.475722
293.53,293.71,293.41,539,293.53,2024-11-04T18:00:00Z,17138,293.564547
293.08,293.68,292.97,392,293.53,2024-11-04T18:05:00Z,6720,293.402195
293.32,293.43,293.1,542,293.1,2024-11-04T18:10:00Z,19303,293.283234
293.315,293.41,293.26,561,293.32,2024-11-04T18:15:00Z,19509,293.331684
293.05,293.33,293.05,522,293.32,2024-11-04T18:20:00Z,14705,293.25842
292.82,293.1,292.82,458,293.01,2024-11-04T18:25:00Z,12467,292.998127
292.66,292.875,292.66,411,292.86,2024-11-04T18:30:00Z,9735,292.805944
292.91,292.91,292.61,459,292.71,2024-11-04T18:35:00Z,9999,292.780086
293.26,293.3399,292.845,758,292.845,2024-11-04T18:40:00Z,34942,293.103912
293.56,293.56,293.25,414,293.29,2024-11-04T18:45:00Z,10672,293.462209
293.32,293.6,293.31,450,293.56,2024-11-04T18:50:00Z,12802,293.464816
292.88,293.25,292.88,550,293.23,2024-11-04T18:55:00Z,18130,293.042557
292.74,292.88,292.58,510,292.88,2024-11-04T19:00:00Z,20115,292.721594
292.725,292.865,292.67,584,292.74,2024-11-04T19:05:00Z,20653,292.745018
292.7,292.8,292.67,493,292.7535,2024-11-04T19:10:00Z,12574,292.724043
292.595,292.71,292.39,951,292.7,2024-11-04T19:15:00Z,37737,292.602843
292.565,292.65,292.51,468,292.595,2024-11-04T19:20:00Z,10762,292.568241
292.28,292.6,292.2,875,292.52,2024-11-04T19:25:00Z,30399,292.441546
292.47,292.48,292.1728,554,292.2,2024-11-04T19:30:00Z,17016,292.38533
292.565,293.16,292.4132,1015,292.48,2024-11-04T19:35:00Z,47038,292.724091
292.64,292.76,292.545,370,292.545,2024-11-04T19:40:00Z,9929,292.652275
292.625,292.8199,292.54,534,292.7,2024-11-04T19:45:00Z,15256,292.703163
292.24,292.67,292.24,576,292.625,2024-11-04T19:50:00Z,20892,292.45198
292.41,292.5815,292.24,736,292.3567,2024-11-04T19:55:00Z,23839,292.374024
292.35,292.4399,291.9,1009,292.41,2024-11-04T20:00:00Z,55640,292.109073
292.3795,292.47,292.25,597,292.44,2024-11-04T20:05:00Z,15637,292.373468
292.42,292.58,292.32,560,292.365,2024-11-04T20:10:00Z,16486,292.437159
292.575,292.59,292.202,811,292.33,2024-11-04T20:15:00Z,22975,292.387451
292.48,292.5841,292.42,711,292.5575,2024-11-04T20:20:00Z,25113,292.48982
292.36,292.56,292.34,866,292.5,2024-11-04T20:25:00Z,33927,292.491308
292.49,292.49,292.18,1053,292.36,2024-11-04T20:30:00Z,34797,292.319188
292.73,292.75,292.3901,759,292.46,2024-11-04T20:35:00Z,25029,292.568084
292.53,293.01,292.53,948,292.725,2024-11-04T20:40:00Z,40170,292.795142
292.57,292.68,292.53,1060,292.57,2024-11-04T20:45:00Z,38896,292.596796
292.7,292.74,292.44,1669,292.56,2024-11-04T20:50:00Z,73537,292.56784
292.97,293.06,292.52,3679,292.73,2024-11-04T20:55:00Z,190107,292.74392
292.85,292.85,292.85,75,292.85,2024-11-04T21:00:00Z,356537,292.85
292.7,292.7,292.7,14,292.7,2024-11-04T21:10:00Z,608,292.7
292.85,292.85,292.85,4,292.85,2024-11-04T21:15:00Z,455,292.85
292.87,292.87,292.85,2,292.85,2024-11-04T21:35:00Z,8612,292.850232
292.8,292.8,292.8,2,292.8,2024-11-04T23:10:00Z,299,292.8
292.2233,292.2233,292.2233,2,292.2233,2024-11-04T23:15:00Z,118,292.2233
292.5004,292.5004,292.5004,2,292.5004,2024-11-05T13:10:00Z,551,292.5004
292.62,292.62,292.62,2,292.62,2024-11-05T13:40:00Z,101,292.62
292.54,292.54,292.54,1,292.54,2024-11-05T13:55:00Z,175,292.54
292.5,292.5,292.5,33,292.5,2024-11-05T14:10:00Z,584,292.5
292.5,292.5,292.5,7,292.5,2024-11-05T14:20:00Z,185,292.5
294.0,294.0,293.85,124,293.85,2024-11-05T14:25:00Z,1878,293.940433
293.345,294.0,292.93,2125,293.75,2024-11-05T14:30:00Z,114677,293.62917
292.94,293.5125,292.56,1126,293.345,2024-11-05T14:35:00Z,47871,293.20593
293.795,293.795,293.0,814,293.135,2024-11-05T14:40:00Z,33065,293.413328
293.77,293.9,293.51,655,293.65,2024-11-05T14:45:00Z,21977,293.670065
294.35,294.35,293.62,751,293.7535,2024-11-05T14:50:00Z,28783,293.829689
294.75,294.75,294.0101,847,294.12,2024-11-05T14:55:00Z,30454,294.292635
294.9,295.17,294.56,914,294.82,2024-11-05T15:00:00Z,34557,294.866544
294.66,295.08,294.6047,752,294.8,2024-11-05T15:05:00Z,24366,294.786195
294.9565,295.265,294.47,980,294.62,2024-11-05T15:10:00Z,38267,294.874599
295.65,295.68,294.89,1496,295.0232,2024-11-05T15:15:00Z,70735,295.30516
295.82,295.82,295.16,799,295.65,2024-11-05T15:20:00Z,27716,295.496687
295.735,295.8896,295.55,606,295.77,2024-11-05T15:25:00Z,14098,295.74323
296.0,296.01,295.36,803,295.635,2024-11-05T15:30:00Z,29480,295.733784
296.29,296.4299,295.98,938,296.045,2024-11-05T15:35:00Z,37618,296.20337
296.41,296.56,296.16,833,296.2101,2024-11-05T15:40:00Z,28810,296.409192
296.545,296.7,296.3,857,296.5,2024-11-05T15:45:00Z,34603,296.503543
296.57,296.74,296.43,967,296.5208,2024-11-05T15:50:00Z,42147,296.551463
296.315,296.56,296.0,1601,296.45,2024-11-05T15:55:00Z,68333,296.279243
295.965,296.26,295.62,729,296.24,2024-11-05T16:00:00Z,34119,295.794091
296.365,296.365,295.8101,852,295.89,2024-11-05T16:05:00Z,37277,296.101308
296.0511,296.405,295.825,708,296.29,2024-11-05T16:10:00Z,20607,296.122751
295.955,296.15,295.68,510,296.05,2024-11-05T16:15:00Z,18644,295.964891
295.59,296.03,295.48,549,296.02,2024-11-05T16:20:00Z,14966,295.745763
295.51,295.9,295.385,788,295.59,2024-11-05T16:25:00Z,28610,295.683839
295.69,295.79,295.53,556,295.53,2024-11-05T16:30:00Z,15320,295.704851
295.72,295.72,295.5501,655,295.61,2024-11-05T16:35:00Z,21182,295.622397
295.33,296.0,295.33,622,295.72,2024-11-05T16:40:00Z,34919,295.818522
295.59,295.62,295.44,605,295.45,2024-11-05T16:45:00Z,17419,295.548613
295.48,295.615,295.37,488,295.615,2024-11-05T16:50:00Z,17172,295.465417
295.25,295.5,295.15,588,295.5,2024-11-05T16:55:00Z,15620,295.35794
295.33,295.36,295.1101,440,295.18,2024-11-05T17:00:00Z,10938,295.21059
295.466,295.55,295.36,434,295.37,2024-11-05T17:05:00Z,14519,295.431779
295.54,295.6,295.42,402,295.54,2024-11-05T17:10:00Z,10148,295.541514
295.715,295.76,295.55,454,295.565,2024-11-05T17:15:00Z,15725,295.645828
295.78,295.79,295.49,368,295.65,2024-11-05T17:20:00Z,12111,295.619437
295.86,295.895,295.73,391,295.79,2024-11-05T17:25:00Z,9733,295.802931
296.01,296.07,295.87,374,295.9,2024-11-05T17:30:00Z,8964,295.980018
296.35,296.47,296.0,593,296.04,2024-11-05T17:35:00Z,21238,296.235693
296.5,296.515,296.24,571,296.33,2024-11-05T17:40:00Z,23827,296.400327
296.68,296.75,296.47,631,296.52,2024-11-05T17:45:00Z,28690,296.569793
296.6559,296.7,296.61,341,296.68,2024-11-05T17:50:00Z,6488,296.652334
296.72,296.74,296.62,487,296.69,2024-11-05T17:55:00Z,18824,296.67393
296.585,296.71,296.42,647,296.7,2024-11-05T18:00:00Z,18062,296.582571
296.46,296.722,296.43,571,296.56,2024-11-05T18:05:00Z,18001,296.602103
296.38,296.705,296.38,534,296.46,2024-11-05T18:10:00Z,12008,296.595384
296.48,296.54,296.38,417,296.425,2024-11-05T18:15:00Z,10263,296.446308
296.48,296.55,296.41,609,296.425,2024-11-05T18:20:00Z,12318,296.473929
296.25,296.52,296.18,586,296.45,2024-11-05T18:25:00Z,15671,296.381824
296.57,296.57,296.27,466,296.335,2024-11-05T18:30:00Z,10417,296.40594
296.335,296.6,296.19,444,296.5987,2024-11-05T18:35:00Z,13102,296.374006
296.52,296.62,296.395,563,296.4,2024-11-05T18:40:00Z,14309,296.529998
296.47,296.78,296.47,620,296.55,2024-11-05T18:45:00Z,18629,296.652162
296.67,296.67,296.41,407,296.44,2024-11-05T18:50:00Z,8565,296.499772
296.665,296.71,296.5613,296,296.62,2024-11-05T18:55:00Z,9783,296.607696
296.66,296.77,296.56,543,296.665,2024-11-05T19:00:00Z,17842,296.684306
296.795,296.84,296.66,460,296.69,2024-11-05T19:05:00Z,10466,296.750283
296.6,296.81,296.53,451,296.759,2024-11-05T19:10:00Z,13295,296.653174
296.75,296.75,296.5101,434,296.595,2024-11-05T19:15:00Z,14252,296.613386
296.72,296.74,296.57,340,296.74,2024-11-05T19:20:00Z,8734,296.640999
296.78,296.87,296.65,646,296.73,2024-11-05T19:25:00Z,24763,296.749063
296.88,296.9299,296.74,807,296.82,2024-11-05T19:30:00Z,20346,296.843801
296.855,296.92,296.74,790,296.91,2024-11-05T19:35:00Z,21163,296.807267
296.735,297.0,296.72,1192,296.85,2024-11-05T19:40:00Z,42590,296.953696
296.795,296.925,296.68,679,296.69,2024-11-05T19:45:00Z,27736,296.858281
296.685,296.81,296.61,661,296.77,2024-11-05T19:50:00Z,23681,296.715071
296.89,296.91,296.63,678,296.69,2024-11-05T19:55:00Z,16182,296.769256
296.81,296.89,296.56,820,296.86,2024-11-05T20:00:00Z,38395,296.763097
296.8,296.89,296.76,674,296.83,2024-11-05T20:05:00Z,17403,296.831082
296.61,296.91,296.53,952,296.81,2024-11-05T20:10:00Z,46556,296.748517
296.72,296.88,296.635,887,296.635,2024-11-05T20:15:00Z,40772,296.743288
296.32,296.715,296.3,1237,296.71,2024-11-05T20:20:00Z,72349,296.436388
296.4,296.52,296.09,1050,296.32,2024-11-05T20:25:00Z,43475,296.284434
296.19,296.405,296.1001,1012,296.4,2024-11-05T20:30:00Z,42005,296.281394
295.85,296.16,295.82,1122,296.11,2024-11-05T20:35:00Z,50135,296.037995
295.7901,295.99,295.69,878,295.82,2024-11-05T20:40:00Z,31421,295.868472
295.74,296.005,295.5,1314,295.855,2024-11-05T20:45:00Z,47665,295.713609
296.515,296.585,295.79,1948,295.79,2024-11-05T20:50:00Z,80738,296.267059
297.17,297.38,296.54,5580,296.56,2024-11-05T20:55:00Z,332510,297.022467
297.32,297.32,297.32,63,297.32,2024-11-05T21:00:00Z,522256,297.32
297.17,297.17,297.17,43,297.17,2024-11-05T21:10:00Z,1060,297.17
296.3604,296.3604,296.3604,5,296.3604,2024-11-05T21:25:00Z,243,296.3604
297.0,297.0,296.37,13,297.0,2024-11-05T21:35:00Z,1054,296.773415
297.3,297.32,297.3,24,297.32,2024-11-05T21:55:00Z,7015,297.319563
296.4045,296.4045,296.4045,1,296.4045,2024-11-05T22:10:00Z,100,296.4045
296.79,296.79,296.79,1,296.79,2024-11-05T22:40:00Z,250,296.79
296.67,296.67,296.67,1,296.67,2024-11-05T23:10:00Z,146,296.67
297.33,297.33,297.33,4,297.33,2024-11-06T00:20:00Z,315,297.33
297.45,297.45,297.45,10,297.45,2024-11-06T00:25:00Z,1146,297.45
297.5,297.5,297.5,9,297.5,2024-11-06T00:35:00Z,445,297.5
297.5,297.6,297.5,3,297.6,2024-11-06T00:40:00Z,201,297.55
298.38,298.38,298.38,1,298.38,2024-11-06T07:15:00Z,100,298.38
298.36,298.36,298.36,1,298.36,2024-11-06T08:40:00Z,200,298.36
298.68,298.68,298.68,31,298.68,2024-11-06T09:05:00Z,576,298.68
297.59,297.59,297.59,3,297.59,2024-11-06T10:30:00Z,113,297.59
297.59,297.59,297.59,2,297.59,2024-11-06T10:45:00Z,206,297.59
298.29,298.29,298.0,36,298.0,2024-11-06T11:25:00Z,840,298.207143
298.78,298.78,298.78,9,298.78,2024-11-06T11:35:00Z,156,298.78
298.0,298.0,298.0,1,298.0,2024-11-06T11:55:00Z,147,298.0
298.0,298.0,298.0,27,298.0,2024-11-06T12:00:00Z,575,298.0
298.88,299.0,298.88,31,299.0,2024-11-06T12:20:00Z,850,298.942727
299.2,299.2,299.2,20,299.2,2024-11-06T12:25:00Z,538,299.2
299.4,299.4,299.2,21,299.2,2024-11-06T12:30:00Z,554,299.342795
300.0,300.0,299.4,168,299.4,2024-11-06T12:35:00Z,4390,299.467862
300.3,300.3,300.3,12,300.3,2024-11-06T12:40:00Z,301,300.3
300.25,300.25,300.25,7,300.25,2024-11-06T12:50:00Z,352,300.25
300.0,300.0,300.0,15,300.0,2024-11-06T12:55:00Z,683,300.0
298.36,301.0,297.91,279,297.91,2024-11-06T13:00:00Z,5310,299.085843
300.0063,300.5,300.0063,20,300.5,2024-11-06T13:05:00Z,604,300.363619
300.9,300.9,300.9,9,300.9,2024-11-06T13:15:00Z,245,300.9
300.5,300.5,300.5,72,300.5,2024-11-06T13:20:00Z,2874,300.5
300.3804,300.66,300.35,21,300.35,2024-11-06T13:25:00Z,1117,300.504785
300.0,300.0,300.0,5,300.0,2024-11-06T13:30:00Z,168,300.0
300.0,300.35,300.0,24,300.35,2024-11-06T13:35:00Z,21260,300.016365
300.5,300.5,300.42,26,300.42,2024-11-06T13:40:00Z,2818,300.433333
300.01,300.01,300.0023,20,300.0023,2024-11-06T13:45:00Z,959,300.005133
300.2,300.2,300.2,23,300.2,2024-11-06T13:50:00Z,695,300.2
300.2,300.2,300.2,5,300.2,2024-11-06T14:00:00Z,152,300.2
300.2,300.2,300.2,21,300.2,2024-11-06T14:15:00Z,608,300.2
300.26,300.26,300.26,13,300.26,2024-11-06T14:20:00Z,143,300.26
300.05,300.05,300.05,10,300.05,2024-11-06T14:25:00Z,251,300.05
299.42,300.33,298.0,3303,300.28,2024-11-06T14:30:00Z,184095,299.703179
297.99,299.43,297.79,2926,299.415,2024-11-06T14:35:00Z,136098,298.398089
297.585,298.33,297.32,1813,297.85,2024-11-06T14:40:00Z,78949,297.789438
295.83,297.99,295.6,2175,297.41,2024-11-06T14:45:00Z,95483,297.056701
296.025,296.025,295.0,1744,295.65,2024-11-06T14:50:00Z,74838,295.511469
295.79,296.14,295.25,1425,296.11,2024-11-06T14:55:00Z,68068,295.68302
296.135,296.59,295.34,1777,295.82,2024-11-06T15:00:00Z,66743,296.004785
296.16,296.31,295.28,2208,296.13,2024-11-06T15:05:00Z,112518,295.811265
296.34,296.77,296.09,1901,296.145,2024-11-06T15:10:00Z,68546,296.38557
295.995,296.62,295.54,2039,296.285,2024-11-06T15:15:00Z,68731,296.049983
295.5,296.29,295.3,1727,296.05,2024-11-06T15:20:00Z,50940,295.649223
295.075,295.69,294.91,1602,295.6199,2024-11-06T15:25:00Z,47943,295.304215
294.48,295.2599,294.28,1587,294.98,2024-11-06T15:30:00Z,48950,294.769487
294.55,294.69,294.28,1254,294.4,2024-11-06T15:35:00Z,40834,294.482956
293.995,294.59,293.75,1418,294.415,2024-11-06T15:40:00Z,40295,294.129475
294.26,294.26,293.57,1491,293.95,2024-11-06T15:45:00Z,42144,293.82607
293.6928,294.255,293.5,1214,294.255,2024-11-06T15:50:00Z,21511,293.801095
293.55,293.9,293.46,856,293.88,2024-11-06T15:55:00Z,22799,293.731253
293.68,293.9099,293.4,786,293.47,2024-11-06T16:00:00Z,20965,293.622492
293.8,294.0626,293.53,1109,293.73,2024-11-06T16:05:00Z,42970,293.863643
293.48,294.0245,293.35,1070,293.7812,2024-11-06T16:10:00Z,36344,293.64282
294.25,294.36,293.3,1070,293.35,2024-11-06T16:15:00Z,34526,293.683573
294.61,294.62,294.2424,808,294.275,2024-11-06T16:20:00Z,22748,294.404348
294.94,295.16,294.4,735,294.61,2024-11-06T16:25:00Z,23261,294.954473
295.52,295.55,294.8,842,294.81,2024-11-06T16:30:00Z,34051,295.255904
295.01,295.63,295.01,717,295.59,2024-11-06T16:35:00Z,28912,295.40094
295.02,295.19,294.8,676,295.14,2024-11-06T16:40:00Z,18094,295.080356
294.7388,295.105,294.56,703,294.97,2024-11-06T16:45:00Z,22502,294.760992
294.19,294.75,293.85,870,294.68,2024-11-06T16:50:00Z,27879,294.256464
294.05,294.28,293.9144,670,294.09,2024-11-06T16:55:00Z,19185,294.06882
293.9091,294.12,293.79,793,294.075,2024-11-06T17:00:00Z,25933,293.921704
293.46,293.9563,293.33,795,293.9,2024-11-06T17:05:00Z,21331,293.624557
293.59,293.83,293.41,650,293.515,2024-11-06T17:10:00Z,18386,293.645639
293.22,293.7,293.07,785,293.68,2024-11-06T17:15:00Z,21080,293.299864
293.22,293.45,292.985,945,293.165,2024-11-06T17:20:00Z,34885,293.140802
292.93,293.12,292.72,791,293.11,2024-11-06T17:25:00Z,22779,292.89886
293.225,293.3234,292.99,770,292.99,2024-11-06T17:30:00Z,26456,293.160199
293.125,293.32,293.04,763,293.15,2024-11-06T17:35:00Z,25992,293.203757
292.9272,293.245,292.84,814,293.195,2024-11-06T17:40:00Z,37501,292.987824
293.015,293.28,292.74,965,292.97,2024-11-06T17:45:00Z,41475,293.084384
292.9559,293.2,292.88,698,292.94,2024-11-06T17:50:00Z,24938,293.055968
293.56,293.599,292.77,790,293.0325,2024-11-06T17:55:00Z,58693,293.119984
293.18,293.49,293.05,527,293.48,2024-11-06T18:00:00Z,14601,293.28487
292.99,293.2,292.86,667,293.1,2024-11-06T18:05:00Z,21912,293.02044
293.64,293.76,292.99,644,293.05,2024-11-06T18:10:00Z,27578,293.563073
293.625,293.65,293.35,596,293.63,2024-11-06T18:15:00Z,12956,293.473114
293.9,293.91,293.42,640,293.625,2024-11-06T18:20:00Z,24187,293.604815
293.68,293.9199,293.68,635,293.845,2024-11-06T18:25:00Z,24062,293.791098
293.7,293.7806,293.6,539,293.64,2024-11-06T18:30:00Z,13580,293.686689
293.14,293.78,293.09,669,293.7,2024-11-06T18:35:00Z,22502,293.438187
293.41,293.49,293.14,537,293.19,2024-11-06T18:40:00Z,18553,293.30602
293.56,293.76,293.36,587,293.41,2024-11-06T18:45:00Z,25226,293.573212
293.59,293.62,293.4101,522,293.56,2024-11-06T18:50:00Z,19714,293.515027
293.4,293.579,293.27,527,293.53,2024-11-06T18:55:00Z,14241,293.416831
293.555,293.6,293.1401,773,293.4,2024-11-06T19:00:00Z,27789,293.368366
293.365,293.5707,293.3,509,293.5707,2024-11-06T19:05:00Z,17965,293.418995
293.685,293.805,293.31,717,293.365,2024-11-06T19:10:00Z,25523,293.608779
293.455,293.6625,293.32,587,293.66,2024-11-06T19:15:00Z,17989,293.469051
293.265,293.5925,293.17,671,293.51,2024-11-06T19:20:00Z,24631,293.374949
293.2,293.4,293.15,647,293.255,2024-11-06T19:25:00Z,19579,293.269354
293.475,293.6799,293.105,661,293.12,2024-11-06T19:30:00Z,25444,293.384954
293.57,293.685,293.35,623,293.44,2024-11-06T19:35:00Z,23206,293.532303
293.12,293.58,293.01,752,293.5,2024-11-06T19:40:00Z,32073,293.22852
293.05,293.52,292.94,809,293.11,2024-11-06T19:45:00Z,22185,293.202934
293.045,293.13,292.73,855,292.93,2024-11-06T19:50:00Z,28554,292.876536
293.11,293.1345,292.9501,636,293.04,2024-11-06T19:55:00Z,22390,293.052568
293.08,293.3,292.9,799,293.075,2024-11-06T20:00:00Z,29840,293.139279
293.45,293.53,293.0523,782,293.09,2024-11-06T20:05:00Z,27159,293.293645
293.74,293.8,293.37,803,293.445,2024-11-06T20:10:00Z,28000,293.644548
293.68,293.81,293.64,603,293.72,2024-11-06T20:15:00Z,21499,293.720541
293.715,293.8,293.47,841,293.62,2024-11-06T20:20:00Z,27280,293.611623
293.6,293.9,293.49,943,293.715,2024-11-06T20:25:00Z,30210,293.669749
293.69,293.765,293.56,885,293.64,2024-11-06T20:30:00Z,28487,293.6599
293.58,293.92,293.46,998,293.69,2024-11-06T20:35:00Z,48436,293.626735
293.99,294.05,293.52,1148,293.52,2024-11-06T20:40:00Z,53373,293.822733
294.21,294.3791,293.82,1632,293.99,2024-11-06T20:45:00Z,73121,294.138903
293.48,294.15,293.46,2219,294.15,2024-11-06T20:50:00Z,106189,293.713565
293.9,294.38,293.23,4801,293.41,2024-11-06T20:55:00Z,354851,293.718169
293.2939,294.0,293.2939,78,294.0,2024-11-06T21:00:00Z,1153041,293.999936
293.76,293.85,293.76,18,293.85,2024-11-06T21:10:00Z,841,293.824286
294.1,294.1,294.1,3,294.1,2024-11-06T21:45:00Z,315,294.1
293.7222,293.7222,293.7222,1,293.7222,2024-11-06T22:15:00Z,487,293.7222
294.0,294.3,294.0,3,294.3,2024-11-06T22:20:00Z,11859,294.002531
294.29,294.29,294.29,3,294.29,2024-11-06T22:25:00Z,105,294.29
294.0,294.0,294.0,2,294.0,2024-11-06T23:05:00Z,504,294.0
294.01,294.01,294.01,17,294.01,2024-11-06T23:45:00Z,510,294.01
294.24,294.24,294.24,4,294.24,2024-11-07T00:45:00Z,139,294.24
294.68,294.68,294.68,2,294.68,2024-11-07T08:50:00Z,200,294.68
294.75,294.75,294.75,1,294.75,2024-11-07T09:40:00Z,100,294.75
294.75,294.75,294.75,20,294.75,2024-11-07T09:55:00Z,289,294.75
294.97,294.97,294.97,4,294.97,2024-11-07T10:15:00Z,277,294.97
294.97,294.97,294.97,10,294.97,2024-11-07T11:45:00Z,223,294.97
294.72,294.72,294.72,8,294.72,2024-11-07T12:15:00Z,186,294.72
294.65,294.65,294.65,5,294.65,2024-11-07T12:45:00Z,251,294.65
294.55,294.68,294.55,127,294.65,2024-11-07T13:00:00Z,2029,294.638993
294.45,294.45,294.45,10,294.45,2024-11-07T13:05:00Z,293,294.45
294.95,294.95,294.74,26,294.74,2024-11-07T13:35:00Z,1272,294.87375
294.54,294.54,294.54,2,294.54,2024-11-07T13:40:00Z,101,294.54
293.51,294.13,293.51,55,294.13,2024-11-07T13:50:00Z,1641,293.96427
293.86,293.96,293.86,14,293.96,2024-11-07T14:15:00Z,637,293.929076
294.51,294.54,294.41,36,294.5,2024-11-07T14:20:00Z,2297,294.489914
294.54,294.54,294.54,26,294.54,2024-11-07T14:25:00Z,602,294.54
294.05,295.3,293.81,1792,294.84,2024-11-07T14:30:00Z,64116,294.702181
294.46,294.52,293.86,661,293.92,2024-11-07T14:35:00Z,15040,294.234928
294.685,295.02,294.51,883,294.56,2024-11-07T14:40:00Z,41187,294.834948
294.99,295.0,294.6001,1181,294.71,2024-11-07T14:45:00Z,22842,294.84006
295.255,295.5,294.978,1238,294.99,2024-11-07T14:50:00Z,24995,295.255521
295.47,295.475,295.1,1242,295.2542,2024-11-07T14:55:00Z,28898,295.261387
295.465,295.93,295.36,1621,295.38,2024-11-07T15:00:00Z,45082,295.657488
295.725,295.8,295.31,1258,295.42,2024-11-07T15:05:00Z,25163,295.593663
295.61,295.94,295.4304,1210,295.76,2024-11-07T15:10:00Z,26422,295.698336
295.885,295.95,295.5201,934,295.61,2024-11-07T15:15:00Z,25192,295.753526
295.41,295.915,295.34,805,295.915,2024-11-07T15:20:00Z,37381,295.616515
295.25,295.465,295.03,750,295.405,2024-11-07T15:25:00Z,24839,295.206956
296.16,296.16,295.37,753,295.45,2024-11-07T15:30:00Z,26824,295.79114
